# energy (eV) | Oscillator strength
2.259951836201931075e-01 1.667941952417419799e-02
2.432196317128413887e-01 2.797441799840333365e-01
2.482564606878789604e-01 3.493747362345407757e-03
2.881285348426832482e-01 1.115898587352699284e-01
3.553641750763504858e-01 1.867908074225571938e-02
4.715422186843155394e+00 -1.118774543242386608e+04
7.539260463066362661e+00 2.872749684155919022e+04
