# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.8-274-g813ffda                                         
#!BT DATE                        06-APR-2021_15:53:23_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      44                                                          
#!BT NTYPES                      4                                                           
#!BT ATOMSPERTYPE                20,2,4,18                                                   
#!BT NELEC                       6.600000E+01,6.600000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   1.000000E+00,0.000000E+00,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -6.321277E-03,-1.125717E+00,-4.509021E-02                   
#time                 |           x          |           y          |           z          |
 2.379196035519107E+02 -1.842662703612436E-04 -6.612890703827645E-05 -3.900294008755342E-04
 2.381263104185934E+02 -1.897272291421946E-04 -7.750642786863438E-05 -4.079514287871067E-04
 2.383330172852763E+02 -1.897355922452128E-04 -8.512399721749553E-05 -4.241972029772265E-04
 2.385397241519591E+02 -1.848646343289824E-04 -8.826782188497972E-05 -4.371626960369343E-04
 2.387464310186419E+02 -1.756523067892885E-04 -8.689723861698972E-05 -4.461239430701286E-04
 2.389531378853247E+02 -1.636870732657355E-04 -8.113122201391931E-05 -4.506914344232157E-04
 2.391598447520075E+02 -1.510438711130411E-04 -7.136358532577880E-05 -4.497276962665345E-04
 2.393665516186903E+02 -1.400721058130603E-04 -5.840450987038004E-05 -4.415243408029054E-04
 2.395732584853731E+02 -1.325999503233970E-04 -4.332561331366058E-05 -4.248329554231364E-04
 2.397799653520559E+02 -1.298018121296991E-04 -2.733599609139326E-05 -3.994905827608974E-04
 2.399866722187387E+02 -1.331684241058784E-04 -1.129045309400389E-05 -3.667862345151790E-04
 2.401933790854215E+02 -1.441839787030396E-04  4.369340496079843E-06 -3.289408762061005E-04
 2.404000859521043E+02 -1.621606247603569E-04  1.905563257142973E-05 -2.874261820179219E-04
 2.406067928187871E+02 -1.837579491617341E-04  3.228241518593578E-05 -2.427418503338774E-04
 2.408134996854699E+02 -2.048424345552627E-04  4.369059841002887E-05 -1.957715775015856E-04
 2.410202065521528E+02 -2.219053477755962E-04  5.235405941461657E-05 -1.477072578507654E-04
 2.412269134188356E+02 -2.322924526420925E-04  5.695050796949985E-05 -9.944663639872842E-05
 2.414336202855184E+02 -2.334844977979634E-04  5.693772397163954E-05 -5.186356498501632E-05
 2.416403271522012E+02 -2.251148319125078E-04  5.289967652877259E-05 -6.240200081053526E-06
 2.418470340188840E+02 -2.092769950222681E-04  4.578812815503319E-05  3.611518184140627E-05
 2.420537408855668E+02 -1.865826510383198E-04  3.646791080558209E-05  7.419791436540091E-05
 2.422604477522496E+02 -1.560594851454846E-04  2.567055178626099E-05  1.067883762419994E-04
 2.424671546189324E+02 -1.175110690912230E-04  1.351889357659175E-05  1.332639830577895E-04
 2.426738614856152E+02 -7.219962876084656E-05 -2.264974903187777E-07  1.546698101738270E-04
 2.428805683522980E+02 -2.229284610574724E-05 -1.460553230847594E-05  1.726854224280081E-04
 2.430872752189808E+02  2.930483915687329E-05 -2.751551469426516E-05  1.886333374236798E-04
 2.432939820856636E+02  7.925561074010462E-05 -3.658060025069076E-05  2.029746245691064E-04
 2.435006889523464E+02  1.250000773209605E-04 -3.957585510994122E-05  2.148272935341075E-04
 2.437073958190292E+02  1.649851982554922E-04 -3.580132324998431E-05  2.233255217241950E-04
 2.439141026857120E+02  1.985020907107581E-04 -2.654609754193515E-05  2.284636043265037E-04
 2.441208095523949E+02  2.254760152852970E-04 -1.412299917280535E-05  2.308083818445480E-04
 2.443275164190777E+02  2.459157422024273E-04 -8.674701132971308E-07  2.315770903234191E-04
 2.445342232857605E+02  2.599756882634757E-04  1.172873839494493E-05  2.319668368871083E-04
 2.447409301524433E+02  2.677005021713514E-04  2.285160620196791E-05  2.321531150087375E-04
 2.449476370191261E+02  2.689524651232405E-04  3.180584633688532E-05  2.317012050214243E-04
 2.451543438858089E+02  2.632624339072949E-04  3.829820962431008E-05  2.307704551624337E-04
 2.453610507524917E+02  2.499410268771169E-04  4.231333151194505E-05  2.305503296131176E-04
 2.455677576191745E+02  2.285904079762091E-04  4.378820944883621E-05  2.326406892859748E-04
 2.457744644858573E+02  1.985249383076176E-04  4.295291535383328E-05  2.371340182372172E-04
 2.459811713525401E+02  1.596382690319947E-04  4.026590083605619E-05  2.424291433393219E-04
 2.461878782192229E+02  1.137814849496736E-04  3.612572216260546E-05  2.465554295012148E-04
 2.463945850859057E+02  6.399888032853403E-05  3.114083163668901E-05  2.475674219880458E-04
 2.466012919525885E+02  1.293527690248222E-05  2.588316203322449E-05  2.442421808793449E-04
 2.468079988192713E+02 -3.743007588616343E-05  1.987526188229616E-05  2.365130239780772E-04
 2.470147056859541E+02 -8.423672824097242E-05  1.208087830129045E-05  2.250040688854191E-04
 2.472214125526370E+02 -1.241239553686751E-04  2.565421697742210E-06  2.104569266602879E-04
 2.474281194193198E+02 -1.553806192248512E-04 -7.483161305499308E-06  1.931788199056317E-04
 2.476348262860026E+02 -1.775769138488989E-04 -1.695025387316029E-05  1.728069962431342E-04
 2.478415331526854E+02 -1.908453088249901E-04 -2.552461785443327E-05  1.491381853175738E-04
 2.480482400193682E+02 -1.955054615859955E-04 -3.300872012590439E-05  1.229554919773002E-04
 2.482549468860510E+02 -1.912208753320384E-04 -3.858687272684236E-05  9.581912044644841E-05
 2.484616537527338E+02 -1.786067269274605E-04 -4.141689355674494E-05  6.908621536452775E-05
 2.486683606194166E+02 -1.599707030387181E-04 -4.144635215741488E-05  4.370822164736360E-05
 2.488750674860994E+02 -1.371595219802737E-04 -3.940424476556181E-05  2.118197613333594E-05
 2.490817743527822E+02 -1.112073323517029E-04 -3.600761083277781E-05  3.247632095047803E-06
 2.492884812194650E+02 -8.376941429936221E-05 -3.135448696833798E-05 -8.829419742305278E-06
 2.494951880861478E+02 -5.731361216982245E-05 -2.519993625638151E-05 -1.451278628999270E-05
 2.497018949528306E+02 -3.427100355505967E-05 -1.742890832456823E-05 -1.407854854985902E-05
 2.499086018195134E+02 -1.647474008174485E-05 -8.354000379018345E-06 -8.713028225339203E-06
 2.501153086861962E+02 -5.226619370086137E-06  1.039048224571459E-06  1.901774324755690E-07
 2.503220155528791E+02 -1.870735241342805E-06  9.295098724715345E-06  1.177423484684248E-05
 2.505287224195619E+02 -7.341044940063941E-06  1.505043623861724E-05  2.485357230905955E-05
 2.507354292862447E+02 -2.130988257860456E-05  1.778987580691727E-05  3.737378345990139E-05
 2.509421361529275E+02 -4.241053730708131E-05  1.795030584950119E-05  4.711625257891594E-05
 2.511488430196103E+02 -6.708632228964468E-05  1.636461354204144E-05  5.231376707991869E-05
 2.513555498862931E+02 -9.080797947081699E-05  1.413484141554733E-05  5.133785590213241E-05
 2.515622567529759E+02 -1.110319668188552E-04  1.221903753800824E-05  4.304459322079096E-05
 2.517689636196587E+02 -1.257801976590070E-04  1.080032298417244E-05  2.699627565834473E-05
 2.519756704863415E+02 -1.325779306710888E-04  9.928066489583998E-06  3.102810207940288E-06
 2.521823773530243E+02 -1.300065284857831E-04  9.614431491833386E-06 -2.749331001618283E-05
 2.523890842197071E+02 -1.181857716587489E-04  9.243413639170583E-06 -6.249058070301877E-05
 2.525957910863899E+02 -9.802879049443641E-05  8.123034140217200E-06 -9.886653036339510E-05
 2.528024979530727E+02 -7.097578109859295E-05  6.080531464114358E-06 -1.330055017852577E-04
 2.530092048197556E+02 -3.928152239351512E-05  3.393574969257074E-06 -1.618070967657759E-04
 2.532159116864383E+02 -5.799361449791013E-06  3.273629687328139E-07 -1.832498792656082E-04
 2.534226185531212E+02  2.735431740797777E-05 -3.311437229980285E-06 -1.963408656349627E-04
 2.536293254198040E+02  5.972651802363567E-05 -7.581605186768314E-06 -2.005823357120115E-04
 2.538360322864868E+02  9.151184158534987E-05 -1.185970600769970E-05 -1.956765969555394E-04
 2.540427391531696E+02  1.222987282083953E-04 -1.535333338309464E-05 -1.815361569654367E-04
 2.542494460198524E+02  1.520014872998538E-04 -1.738060505185324E-05 -1.581943209121653E-04
 2.544561528865352E+02  1.816642354958977E-04 -1.768444381866630E-05 -1.260463262583306E-04
 2.546628597532180E+02  2.114333090112346E-04 -1.635227420715424E-05 -8.652657482134674E-05
 2.548695666199008E+02  2.403662193836698E-04 -1.380576291487579E-05 -4.229552611130505E-05
 2.550762734865836E+02  2.682208698027849E-04 -1.095570617914987E-05  3.721380439983268E-06
 2.552829803532664E+02  2.948493564821665E-04 -7.806936735077485E-06  4.922262441869885E-05
 2.554896872199492E+02  3.197853281480733E-04 -3.407367970220676E-06  9.262169128919362E-05
 2.556963940866320E+02  3.425291919404187E-04  2.517228197662646E-06  1.324320185342870E-04
 2.559031009533148E+02  3.617098018658393E-04  9.353201866124650E-06  1.667229208558163E-04
 2.561098078199977E+02  3.754479475770863E-04  1.638520024260792E-05  1.934603813285307E-04
 2.563165146866805E+02  3.831292981597558E-04  2.338495242315553E-05  2.111618513408881E-04
 2.565232215533633E+02  3.860027715871274E-04  3.027258125309906E-05  2.188030612680289E-04
 2.567299284200461E+02  3.865637029869294E-04  3.611207711839981E-05  2.164938849521097E-04
 2.569366352867289E+02  3.878916572800165E-04  3.935757179207577E-05  2.052227097332771E-04
 2.571433421534117E+02  3.917781876076974E-04  3.921245381044436E-05  1.857309122419645E-04
 2.573500490200945E+02  3.977119364774531E-04  3.576349996259331E-05  1.600110761650411E-04
 2.575567558867773E+02  4.050375312503116E-04  2.960398888696147E-05  1.313012116614803E-04
 2.577634627534601E+02  4.129347917501414E-04  2.149431389519840E-05  1.021979162451128E-04
 2.579701696201429E+02  4.187397827927408E-04  1.203224510137879E-05  7.402434214716369E-05
 2.581768764868257E+02  4.196004743203287E-04  1.803963541213705E-06  4.755832853604869E-05
 2.583835833535085E+02  4.134725938087390E-04 -8.070305079765916E-06  2.418345405676148E-05
 2.585902902201913E+02  3.992031995866101E-04 -1.578630456955388E-05  5.380174173792718E-06
 2.587969970868741E+02  3.768478055746430E-04 -1.979569665944148E-05 -7.811617719073738E-06
 2.590037039535570E+02  3.458389749683675E-04 -1.988939298258607E-05 -1.448670434085059E-05
 2.592104108202398E+02  3.044755658020409E-04 -1.687106198300370E-05 -1.373016904852864E-05
 2.594171176869226E+02  2.512935068527027E-04 -1.147393704759025E-05 -5.039197451338351E-06
 2.596238245536053E+02  1.861926368754074E-04 -4.484870465226720E-06  1.073098726706717E-05
 2.598305314202882E+02  1.109587730407265E-04  2.894415932486183E-06  3.171106487379061E-05
 2.600372382869710E+02  2.840399826058073E-05  9.388632061790858E-06  5.644748773003111E-05
 2.602439451536538E+02 -5.891701978533604E-05  1.383695869927593E-05  8.353145238636922E-05
 2.604506520203366E+02 -1.487866702040794E-04  1.528486397717188E-05  1.103044413778981E-04
 2.606573588870194E+02 -2.379580849577369E-04  1.363681536203920E-05  1.334417222136688E-04
 2.608640657537022E+02 -3.217971046413160E-04  9.316164379269409E-06  1.502577295856705E-04
 2.610707726203850E+02 -3.963202596264708E-04  2.505151553977569E-06  1.593941941931964E-04
 2.612774794870678E+02 -4.587889840216245E-04 -6.204656138431019E-06  1.602355101583547E-04
 2.614841863537506E+02 -5.072591139376314E-04 -1.511384327468335E-05  1.521313039982500E-04
 2.616908932204335E+02 -5.408848151873926E-04 -2.213312761378816E-05  1.348285422697187E-04
 2.618976000871162E+02 -5.596625840547098E-04 -2.606565386020776E-05  1.089424607061823E-04
 2.621043069537990E+02 -5.642302135777776E-04 -2.658689258505653E-05  7.608893233191499E-05
 2.623110138204818E+02 -5.566443450449815E-04 -2.388860776458834E-05  3.833845888940451E-05
 2.625177206871647E+02 -5.404623454712144E-04 -1.878264240784411E-05 -2.912466783973333E-06
 2.627244275538475E+02 -5.183683591726169E-04 -1.232808880380354E-05 -4.716559793081776E-05
 2.629311344205303E+02 -4.918973858904574E-04 -5.233428553630404E-06 -9.376287246412596E-05
 2.631378412872131E+02 -4.624274170295694E-04  2.123337237591727E-06 -1.411515439198666E-04
 2.633445481538959E+02 -4.308404344826929E-04  9.038656579640758E-06 -1.878052063659028E-04
 2.635512550205787E+02 -3.978858798327906E-04  1.434861674121102E-05 -2.323156217716171E-04
 2.637579618872615E+02 -3.647983299406446E-04  1.717814639179416E-05 -2.735150380825599E-04
 2.639646687539443E+02 -3.331287386174374E-04  1.772534911559376E-05 -3.112871597369740E-04
 2.641713756206271E+02 -3.043618905895244E-04  1.682270385483520E-05 -3.457466029701747E-04
 2.643780824873099E+02 -2.799952659812152E-04  1.497922750970382E-05 -3.764568211060484E-04
 2.645847893539927E+02 -2.607322187028914E-04  1.214526551596151E-05 -4.022050656598761E-04
 2.647914962206755E+02 -2.454728864162157E-04  7.720028939894874E-06 -4.213106177945319E-04
 2.649982030873583E+02 -2.325258869582117E-04  7.767907077571579E-07 -4.326706496869809E-04
 2.652049099540412E+02 -2.217585951208006E-04 -8.555677543542473E-06 -4.357448403716838E-04
 2.654116168207240E+02 -2.136199071808521E-04 -1.840352147541857E-05 -4.302239723700252E-04
 2.656183236874068E+02 -2.080624552909544E-04 -2.697929600170568E-05 -4.165103964586178E-04
 2.658250305540896E+02 -2.051280796994794E-04 -3.391970211774620E-05 -3.952969861710856E-04
 2.660317374207724E+02 -2.044347297261769E-04 -3.941972616638978E-05 -3.664157402611043E-04
 2.662384442874552E+02 -2.045571836546004E-04 -4.355530978839006E-05 -3.296988421133754E-04
 2.664451511541380E+02 -2.025254718602161E-04 -4.628228815617419E-05 -2.865059975994191E-04
 2.666518580208208E+02 -1.953048754950153E-04 -4.722247222166409E-05 -2.391990336579539E-04
 2.668585648875036E+02 -1.811105192384274E-04 -4.569213927774207E-05 -1.902062789848197E-04
 2.670652717541864E+02 -1.586357991620957E-04 -4.128892799259987E-05 -1.418030886077837E-04
 2.672719786208692E+02 -1.268998126251353E-04 -3.473098268425012E-05 -9.627056383777755E-05
 2.674786854875520E+02 -8.499082624343051E-05 -2.753238879660280E-05 -5.608989757648758E-05
 2.676853923542348E+02 -3.304596974304953E-05 -2.072469348490813E-05 -2.332115831249482E-05
 2.678920992209177E+02  2.635680569258812E-05 -1.423573277148371E-05  8.524889013872272E-07
 2.680988060876005E+02  8.924735078274376E-05 -7.629840597989102E-06  1.652836900650073E-05
 2.683055129542832E+02  1.518122654213250E-04 -9.216447041104914E-07  2.568635658783264E-05
 2.685122198209660E+02  2.113704552340022E-04  5.351672574871458E-06  3.137042934379247E-05
 2.687189266876489E+02  2.659628810684749E-04  1.094088005682003E-05  3.595084453991704E-05
 2.689256335543317E+02  3.132931892025764E-04  1.666441637926397E-05  4.063203035170604E-05
 2.691323404210145E+02  3.507413772133490E-04  2.329013084789722E-05  4.616667509482753E-05
 2.693390472876973E+02  3.754562235759361E-04  3.039403367677274E-05  5.304118399222790E-05
 2.695457541543801E+02  3.861599857033623E-04  3.667201711543555E-05  6.135627251289966E-05
 2.697524610210629E+02  3.842582619205080E-04  4.086024095961704E-05  7.116466699602642E-05
 2.699591678877457E+02  3.714800219480055E-04  4.217865469424709E-05  8.244194948812955E-05
 2.701658747544285E+02  3.494468083842742E-04  4.078903902082764E-05  9.488428289558537E-05
 2.703725816211113E+02  3.205427985625044E-04  3.802164378319262E-05  1.081594294786575E-04
 2.705792884877941E+02  2.873400295716286E-04  3.516786300128416E-05  1.223370288952336E-04
 2.707859953544769E+02  2.532284786189182E-04  3.265414588526916E-05  1.377790293197109E-04
 2.709927022211597E+02  2.225998285589701E-04  3.041101071898922E-05  1.540651075649518E-04
 2.711994090878425E+02  1.981856194044045E-04  2.824671917633914E-05  1.699842261268722E-04
 2.714061159545254E+02  1.790958250175185E-04  2.647982388004344E-05  1.841551137523600E-04
 2.716128228212082E+02  1.628508684595230E-04  2.520286398288718E-05  1.952269935329085E-04
 2.718195296878910E+02  1.473149282445602E-04  2.360710025106627E-05  2.027845599115730E-04
 2.720262365545738E+02  1.306818489441898E-04  2.083355851878466E-05  2.070675222890714E-04
 2.722329434212566E+02  1.123147659144296E-04  1.576462771768483E-05  2.083403568222883E-04
 2.724396502879394E+02  9.229580468133030E-05  7.953500409163539E-06  2.073640355187076E-04
 2.726463571546222E+02  7.024974897435268E-05 -1.653205580209871E-06  2.046700708211793E-04
 2.728530640213050E+02  4.502191815457073E-05 -1.152244820779025E-05  2.002550019451974E-04
 2.730597708879878E+02  1.532257484794259E-05 -2.019468753888809E-05  1.939093475313847E-04
 2.732664777546706E+02 -1.943703618481271E-05 -2.695380941086789E-05  1.851430059305464E-04
 2.734731846213534E+02 -5.930116350235347E-05 -3.148288195120585E-05  1.738931060218246E-04
 2.736798914880362E+02 -1.033924082863664E-04 -3.364830500696137E-05  1.607347781769769E-04
 2.738865983547190E+02 -1.494107021624679E-04 -3.384676695339373E-05  1.468594509017873E-04
 2.740933052214019E+02 -1.937363509892445E-04 -3.282062543852327E-05  1.334784334631398E-04
 2.743000120880847E+02 -2.329131908276622E-04 -3.123082929845644E-05  1.207583056467634E-04
 2.745067189547675E+02 -2.645349399317916E-04 -3.001613457054297E-05  1.078681313042978E-04
 2.747134258214502E+02 -2.862498654923711E-04 -3.000361150751196E-05  9.331535011142950E-05
 2.749201326881331E+02 -2.964147294383839E-04 -3.039559965589689E-05  7.577514755080506E-05
 2.751268395548159E+02 -2.948692369675156E-04 -2.946874268849875E-05  5.500381040793312E-05
 2.753335464214987E+02 -2.826137763006827E-04 -2.631780546513696E-05  3.166515223674421E-05
 2.755402532881815E+02 -2.608605563124110E-04 -2.103529425245831E-05  6.780462370535589E-06
 2.757469601548643E+02 -2.303303775828087E-04 -1.433140489970341E-05 -1.895302377594166E-05
 2.759536670215471E+02 -1.930473369781312E-04 -7.019752615189390E-06 -4.478780768511076E-05
 2.761603738882299E+02 -1.529499249298171E-04  2.983461844241475E-07 -6.899327441812347E-05
 2.763670807549127E+02 -1.138550172180711E-04  7.233170549181267E-06 -8.947897557113477E-05
 2.765737876215955E+02 -7.825762597656744E-05  1.344348895293557E-05 -1.050919807502673E-04
 2.767804944882784E+02 -4.744771934059398E-05  1.876005729362085E-05 -1.157075532582097E-04
 2.769872013549611E+02 -2.086493734015926E-05  2.358852864081662E-05 -1.215501055810767E-04
 2.771939082216439E+02  3.329447696799603E-06  2.826844831771425E-05 -1.231467002113587E-04
 2.774006150883267E+02  2.628328619064518E-05  3.248881631412459E-05 -1.214471266721001E-04
 2.776073219550096E+02  4.866683489454428E-05  3.559646236661607E-05 -1.174360355649870E-04
 2.778140288216924E+02  7.125200363436619E-05  3.748569054096151E-05 -1.120175490684078E-04
 2.780207356883752E+02  9.470534713965084E-05  3.872200083221422E-05 -1.059146105966899E-04
 2.782274425550580E+02  1.193176432483399E-04  3.936204785093267E-05 -9.922365695402141E-05
 2.784341494217408E+02  1.447724672254428E-04  3.902457746418619E-05 -9.158829042333477E-05
 2.786408562884236E+02  1.698629184771613E-04  3.760601167535071E-05 -8.257274840389045E-05
 2.788475631551064E+02  1.925437489071384E-04  3.512054723309177E-05 -7.188538331201477E-05
 2.790542700217892E+02  2.112253108215861E-04  3.146477162063732E-05 -5.944765867733903E-05
 2.792609768884720E+02  2.254447930321911E-04  2.615344972389799E-05 -4.498434380453831E-05
 2.794676837551548E+02  2.349705919820330E-04  1.869745456306582E-05 -2.799763432281138E-05
 2.796743906218376E+02  2.394972139438947E-04  9.368454285896277E-06 -8.551706012958904E-06
 2.798810974885204E+02  2.395928801560768E-04 -8.560952731162530E-07  1.275138009684124E-05
 2.800878043552032E+02  2.362455274104195E-04 -1.124939430674488E-05  3.572672499292662E-05
 2.802945112218861E+02  2.303574513448344E-04 -2.154056835879103E-05  6.048185431702796E-05
 2.805012180885689E+02  2.231658639210805E-04 -3.124260563058812E-05  8.622883027683409E-05
 2.807079249552517E+02  2.159504830247586E-04 -3.951186980755139E-05  1.116713532649735E-04
 2.809146318219344E+02  2.091560726823509E-04 -4.488800011537286E-05  1.362841222287969E-04
 2.811213386886173E+02  2.025249689501466E-04 -4.597528492489289E-05  1.598406799539070E-04
 2.813280455553001E+02  1.964755339445004E-04 -4.268226927872654E-05  1.819554731743583E-04
 2.815347524219829E+02  1.918012759884605E-04 -3.628279367284826E-05  2.021515935306528E-04
 2.817414592886657E+02  1.892127221956958E-04 -2.856855378596812E-05  2.207083404395099E-04
 2.819481661553485E+02  1.895119681359168E-04 -2.060687535632155E-05  2.384768335104703E-04
 2.821548730220313E+02  1.929079834073911E-04 -1.220483967578900E-05  2.551797635701736E-04
 2.823615798887141E+02  1.984287695989649E-04 -2.728822443121004E-06  2.698481563957814E-04
 2.825682867553969E+02  2.035657730360598E-04  7.769351584974160E-06  2.817941077753669E-04
 2.827749936220797E+02  2.058511585540240E-04  1.826295189322202E-05  2.903134294018478E-04
 2.829817004887626E+02  2.050094254042916E-04  2.685400444790709E-05  2.946019479719286E-04
 2.831884073554453E+02  2.019412424531164E-04  3.161970599574460E-05  2.940561931842681E-04
 2.833951142221281E+02  1.972168138476621E-04  3.206232161834244E-05  2.887503219260387E-04
 2.836018210888109E+02  1.906575723496307E-04  2.914737578807447E-05  2.792958858021111E-04
 2.838085279554938E+02  1.819668133980082E-04  2.405687458684191E-05  2.659351331108159E-04
 2.840152348221766E+02  1.715249665539161E-04  1.761610876926945E-05  2.483326769066180E-04
 2.842219416888594E+02  1.595960528763367E-04  1.050567841498484E-05  2.262957661170184E-04
 2.844286485555422E+02  1.463314541419606E-04  3.347872447934108E-06  2.006796303778285E-04
 2.846353554222250E+02  1.318398459109246E-04 -2.971800176831962E-06  1.725466987149774E-04
 2.848420622889078E+02  1.153054708528658E-04 -7.704420823761993E-06  1.422816121030082E-04
 2.850487691555906E+02  9.526617243725728E-05 -1.105350788055404E-05  1.101238542824678E-04
 2.852554760222734E+02  7.120222198957280E-05 -1.399835636606284E-05  7.631605577324702E-05
 2.854621828889562E+02  4.414461247898363E-05 -1.729941747585784E-05  4.114276965003910E-05
 2.856688897556390E+02  1.479210735179370E-05 -2.028113010998922E-05  5.095347847351717E-06
 2.858755966223218E+02 -1.718792835319217E-05 -2.160094279846092E-05 -3.108589253737748E-05
 2.860823034890046E+02 -5.086004352324123E-05 -2.061887535487195E-05 -6.712855148748725E-05
 2.862890103556874E+02 -8.472490962791075E-05 -1.736226563675558E-05 -1.028822913457933E-04
 2.864957172223703E+02 -1.181912063632200E-04 -1.243732388211960E-05 -1.376684292510311E-04
 2.867024240890531E+02 -1.496221825886858E-04 -6.384912452084279E-06 -1.709172691499034E-04
 2.869091309557359E+02 -1.768080187261184E-04  8.809094365069825E-07 -2.021677659538104E-04
 2.871158378224187E+02 -1.980689897641118E-04  9.546199433829727E-06 -2.311409870816850E-04
 2.873225446891015E+02 -2.125062727333753E-04  1.933953038135705E-05 -2.578643246572837E-04
 2.875292515557843E+02 -2.212949966310324E-04  2.888320206584361E-05 -2.821937029831093E-04
 2.877359584224671E+02 -2.269008234292817E-04  3.565873672961573E-05 -3.033195938486541E-04
 2.879426652891499E+02 -2.312948347142135E-04  3.786966507823841E-05 -3.199623631912479E-04
 2.881493721558327E+02 -2.359602648462356E-04  3.552289465957870E-05 -3.312415961659806E-04
 2.883560790225155E+02 -2.424089764773039E-04  2.923097507090411E-05 -3.368382420360708E-04
 2.885627858891983E+02 -2.514077315466526E-04  1.993326175475651E-05 -3.372287253041450E-04
 2.887694927558811E+02 -2.622768351137382E-04  9.119624794218240E-06 -3.336875572931067E-04
 2.889761996225639E+02 -2.726957220547744E-04 -1.786266848657903E-06 -3.275318740080732E-04
 2.891829064892468E+02 -2.797052888177968E-04 -1.174115586910496E-05 -3.195259378378085E-04
 2.893896133559296E+02 -2.821619530039348E-04 -1.967697514548838E-05 -3.103640572875016E-04
 2.895963202226123E+02 -2.818627070361396E-04 -2.466741530837702E-05 -3.011647061180525E-04
 2.898030270892951E+02 -2.820764597809538E-04 -2.678612963169513E-05 -2.928887057786836E-04
 2.900097339559780E+02 -2.846051166782888E-04 -2.713277368271427E-05 -2.861317026367424E-04
 2.902164408226608E+02 -2.890422896637069E-04 -2.699422072449664E-05 -2.806136750746896E-04
 2.904231476893436E+02 -2.944170638754301E-04 -2.750257425532254E-05 -2.754130485918688E-04
 2.906298545560264E+02 -2.995553711177042E-04 -2.948502404520603E-05 -2.701260309879647E-04
 2.908365614227092E+02 -3.035598359110705E-04 -3.240805596460561E-05 -2.648131746317353E-04
 2.910432682893920E+02 -3.062701899787627E-04 -3.459311842535229E-05 -2.596939977973639E-04
 2.912499751560748E+02 -3.072274958552546E-04 -3.427320171511816E-05 -2.538309121628488E-04
 2.914566820227576E+02 -3.053497730894665E-04 -3.037578462117274E-05 -2.454929708615300E-04
 2.916633888894404E+02 -2.987925091235003E-04 -2.344628545336569E-05 -2.341017738203555E-04
 2.918700957561232E+02 -2.857553690946459E-04 -1.511246825280921E-05 -2.191024662236765E-04
 2.920768026228060E+02 -2.654870605873537E-04 -6.619845894118015E-06 -2.001926112621399E-04
 2.922835094894888E+02 -2.381087903605009E-04  1.270130023378613E-06 -1.781127888070624E-04
 2.924902163561716E+02 -2.049519198891224E-04  8.002458669498225E-06 -1.526567098295850E-04
 2.926969232228545E+02 -1.685061189455215E-04  1.334358797100421E-05 -1.227377764478205E-04
 2.929036300895373E+02 -1.320525317606586E-04  1.718311051246424E-05 -8.786004686979487E-05
 2.931103369562201E+02 -9.833721091065308E-05  1.970057227373978E-05 -4.847188437978600E-05
 2.933170438229029E+02 -6.931982033201931E-05  2.117059385531306E-05 -6.088399382674081E-06
 2.935237506895857E+02 -4.730900516793524E-05  2.110984967607088E-05  3.794866004667302E-05
 2.937304575562685E+02 -3.347059219226817E-05  1.843563888503930E-05  8.304105548190971E-05
 2.939371644229513E+02 -2.710525640015754E-05  1.241620333591875E-05  1.281977096936962E-04
 2.941438712896341E+02 -2.698976052028373E-05  3.502705732350009E-06  1.721385459570526E-04
 2.943505781563169E+02 -3.160967678084246E-05 -6.574023521999095E-06  2.138177147619422E-04
 2.945572850229997E+02 -3.955147569023858E-05 -1.624873700523111E-05  2.520579144150922E-04
 2.947639918896825E+02 -4.960196339924821E-05 -2.466973774684078E-05  2.859533064082792E-04
 2.949706987563653E+02 -6.022270927158804E-05 -3.037821536922003E-05  3.153282412032762E-04
 2.951774056230481E+02 -6.945443950586924E-05 -3.175992737514122E-05  3.402152247849941E-04
 2.953841124897310E+02 -7.475008193889680E-05 -2.878400198769171E-05  3.603233850422508E-04
 2.955908193564138E+02 -7.371667674402425E-05 -2.291247438535038E-05  3.748738392110249E-04
 2.957975262230966E+02 -6.521942029343378E-05 -1.581583729581837E-05  3.829568822844992E-04
 2.960042330897793E+02 -4.891333883392905E-05 -8.572090842262625E-06  3.836261301017399E-04
 2.962109399564622E+02 -2.413637002169223E-05 -1.704511042976975E-06  3.757423724298492E-04
