# Induced dipole moment in x, y and z direction, all in Rydberg units
# 1 Ry time unit = 2 Hartree a.u. = 0.048377687 fs
# 1 Ry dipole moment unit = sqrt(2) Hartree a.u.
#!BT VERSION                     v2.0.8-274-g813ffda                                         
#!BT DATE                        06-APR-2021_15:53:44_+0200                                  
#!BT SYSID                       [none]                                                      
#!BT NATOMS                      44                                                          
#!BT NTYPES                      4                                                           
#!BT ATOMSPERTYPE                20,2,4,18                                                   
#!BT NELEC                       6.600000E+01,6.600000E+01                                   
#!BT DX                   a0     3.500000E-01                                                
#!BT T_START              t_ry   0.000000E+00                                                
#!BT DT                   t_ry   2.067069E-01                                                
#!BT BOOSTMASK                   global                                                      
#!BT BOOSTENERGY          Ry     1.000000E-07                                                
#!BT BOOSTKVEC                   0.000000E+00,1.000000E+00,0.000000E+00                      
#!BT EXCITATION                  no                                                          
#!BT EXCITMASK                   global                                                      
#!BT NLASER                      0                                                           
#!BT LASERFREQ            Ry                                                                 
#!BT LASERINT             W/cm^2                                                             
#!BT LASEREFIELD          E_ry                                                               
#!BT LASERPOLX                                                                               
#!BT LASERPOLY                                                                               
#!BT LASERPOLZ                                                                               
#!BT LASERSTART           t_ry                                                               
#!BT LASEREND             t_ry                                                               
#!BT OBSERVABLE                  dipole                                                      
#!BT STRIDE                      1                                                           
#!BT MASK                        global1                                                     
#!BT NAREAS                      1                                                           
#!BT AREA                        1                                                           
#!BT SPIN                        tot                                                         
#!BT DIP0                 dip_ry -6.321277E-03,-1.125717E+00,-4.509021E-02                   
#time                 |           x          |           y          |           z          |
 5.130464431067265E+02 -7.180699209797560E-06 -3.226933676492294E-05  4.997623853669059E-05
 5.132531499734093E+02 -8.172325975716772E-06 -4.857769792065980E-05  4.890479926156210E-05
 5.134598568400921E+02 -1.084458891392141E-05 -6.386663571511519E-05  4.264964946934513E-05
 5.136665637067749E+02 -1.504440133322672E-05 -7.547928795559322E-05  3.088927766850547E-05
 5.138732705734577E+02 -1.987825706522856E-05 -7.975207194488299E-05  1.422253849428512E-05
 5.140799774401406E+02 -2.407689182736504E-05 -7.514876695591255E-05 -5.407831277309816E-06
 5.142866843068234E+02 -2.571234828944221E-05 -6.319322768311153E-05 -2.473442329307962E-05
 5.144933911735062E+02 -2.309721581389510E-05 -4.741226611071347E-05 -4.053942535882371E-05
 5.147000980401890E+02 -1.644540282458914E-05 -3.188796134367955E-05 -5.077290461329154E-05
 5.149068049068718E+02 -7.569562627116576E-06 -1.905174268213017E-05 -5.488353821969660E-05
 5.151135117735546E+02  9.460055514602661E-07 -8.413829805986595E-06 -5.345889405433679E-05
 5.153202186402374E+02  6.585424641313356E-06  3.100247056186944E-06 -4.718049988496065E-05
 5.155269255069202E+02  8.021952666207623E-06  1.874643684485200E-05 -3.682495132253244E-05
 5.157336323736030E+02  6.185015385979514E-06  3.928019044296960E-05 -2.383539335833185E-05
 5.159403392402859E+02  3.639628615354808E-06  6.242473421758099E-05 -9.620403450733006E-06
 5.161470461069687E+02  2.487760015498254E-06  8.416343568318219E-05  4.550874668336757E-06
 5.163537529736515E+02  3.488548132504939E-06  1.000146970153715E-04  1.679799624852707E-05
 5.165604598403343E+02  6.586709310597502E-06  1.060563134775983E-04  2.549236642478137E-05
 5.167671667070171E+02  1.136771539546073E-05  1.005016495725375E-04  3.063568834690833E-05
 5.169738735736998E+02  1.744060962969880E-05  8.447244152254285E-05  3.330011174459274E-05
 5.171805804403826E+02  2.438277210517481E-05  6.129711599611731E-05  3.391512893174270E-05
 5.173872873070654E+02  3.125295347782778E-05  3.475345737435909E-05  3.175522980251866E-05
 5.175939941737482E+02  3.702638810606628E-05  7.539484910390470E-06  2.627296518777772E-05
 5.178007010404311E+02  4.094960641132586E-05 -1.895851060429443E-05  1.782564090482136E-05
 5.180074079071139E+02  4.243880929598494E-05 -4.333111212262430E-05  7.336539457010460E-06
 5.182141147737967E+02  4.122115540456089E-05 -6.347265257922174E-05 -3.779476906884405E-06
 5.184208216404795E+02  3.757020578417161E-05 -7.726159032550584E-05 -1.381809793454813E-05
 5.186275285071623E+02  3.223325138031197E-05 -8.357930753555287E-05 -2.136755538120066E-05
 5.188342353738451E+02  2.567512249395092E-05 -8.287162181108698E-05 -2.616939328663886E-05
 5.190409422405279E+02  1.817228292754804E-05 -7.609942872366382E-05 -2.851630409852340E-05
 5.192476491072107E+02  9.705931002516009E-06 -6.356288291486933E-05 -2.828748136765591E-05
 5.194543559738936E+02 -1.527844874244649E-07 -4.549571828382781E-05 -2.580768770244629E-05
 5.196610628405764E+02 -1.058326254189165E-05 -2.348968017273911E-05 -2.238918965691977E-05
 5.198677697072592E+02 -1.931102959752164E-05 -6.672435579613278E-07 -1.940361592325107E-05
 5.200744765739420E+02 -2.436931965371560E-05  1.915768022198172E-05 -1.737569606913986E-05
 5.202811834406248E+02 -2.531632768894287E-05  3.292375711061446E-05 -1.597475614903421E-05
 5.204878903073076E+02 -2.305772539276663E-05  3.908054040624442E-05 -1.458113215180301E-05
 5.206945971739904E+02 -1.873038180129089E-05  3.729136353847196E-05 -1.287064789874670E-05
 5.209013040406732E+02 -1.339813918418628E-05  2.869825775264623E-05 -1.059964846539252E-05
 5.211080109073559E+02 -8.306943991487001E-06  1.549644647136361E-05 -7.291276502896515E-06
 5.213147177740389E+02 -4.468713875990966E-06  9.019374092034127E-08 -2.620734053847273E-06
 5.215214246407216E+02 -2.410220514220164E-06 -1.498892241169614E-05  3.543249025829420E-06
 5.217281315074044E+02 -2.067689317394525E-06 -2.714460411024078E-05  1.133268570586987E-05
 5.219348383740872E+02 -2.744560996521643E-06 -3.444512479466866E-05  2.057811820602856E-05
 5.221415452407700E+02 -3.567611115728661E-06 -3.626900866993132E-05  3.019983012183397E-05
 5.223482521074528E+02 -4.507745587105892E-06 -3.358078514570373E-05  3.841107856310949E-05
 5.225549589741356E+02 -6.471315231479022E-06 -2.854861710099854E-05  4.405249911868664E-05
 5.227616658408184E+02 -9.834050589669838E-06 -2.294573516614662E-05  4.692574024069834E-05
 5.229683727075013E+02 -1.383964357364043E-05 -1.754678275966981E-05  4.685512829186167E-05
 5.231750795741841E+02 -1.731293584823681E-05 -1.255436176461622E-05  4.342910978445691E-05
 5.233817864408669E+02 -1.966375228525628E-05 -6.757665193202200E-06  3.671930844330318E-05
 5.235884933075497E+02 -2.125031929296403E-05  2.427428329898618E-06  2.762993374396533E-05
 5.237952001742325E+02 -2.216528970397456E-05  1.736294183829479E-05  1.758501430466214E-05
 5.240019070409153E+02 -2.193903300287767E-05  3.857618071623214E-05  8.197146996215265E-06
 5.242086139075981E+02 -2.078275526119864E-05  6.314970207998982E-05  5.254069342722212E-07
 5.244153207742809E+02 -1.960078347206656E-05  8.569880406272823E-05 -5.517946441303823E-06
 5.246220276409637E+02 -1.914823932560282E-05  1.007581815222203E-04 -1.108722494849029E-05
 5.248287345076466E+02 -1.959665003602867E-05  1.049262717012223E-04 -1.741589065811650E-05
 5.250354413743294E+02 -2.056511867418176E-05  9.880143873086666E-05 -2.467135904857948E-05
 5.252421482410122E+02 -2.141141976057595E-05  8.557009372012203E-05 -3.239296245510781E-05
 5.254488551076950E+02 -2.172178462085412E-05  6.792700172431054E-05 -3.990630517383686E-05
 5.256555619743777E+02 -2.163755795147639E-05  4.765091580272163E-05 -4.643438946425743E-05
 5.258622688410605E+02 -2.105592192689406E-05  2.625714811954616E-05 -5.190425809990101E-05
 5.260689757077433E+02 -1.892452924264626E-05  5.088699659427931E-06 -5.629147542520613E-05
 5.262756825744261E+02 -1.410567682437122E-05 -1.455953553652911E-05 -5.884491261722025E-05
 5.264823894411089E+02 -6.598667756006760E-06 -3.235401928547432E-05 -5.884317637942088E-05
 5.266890963077918E+02  2.482985554550995E-06 -4.881916687771160E-05 -5.604818744668616E-05
 5.268958031744746E+02  1.169492466866501E-05 -6.364563395422351E-05 -5.060985498657466E-05
 5.271025100411574E+02  2.002563409063841E-05 -7.542560160422873E-05 -4.281470020332800E-05
 5.273092169078402E+02  2.708288833117977E-05 -8.332209994610373E-05 -3.296702270570023E-05
 5.275159237745230E+02  3.268058231891118E-05 -8.810450046792262E-05 -2.139022066316443E-05
 5.277226306412058E+02  3.626033899270520E-05 -9.121153619306988E-05 -8.183750270465695E-06
 5.279293375078886E+02  3.693156428686336E-05 -9.321316215227249E-05  6.229100655348596E-06
 5.281360443745714E+02  3.465489061946821E-05 -9.304401409471197E-05  2.045387110086172E-05
 5.283427512412543E+02  2.990136442429254E-05 -8.927891553978107E-05  3.289225804706253E-05
 5.285494581079371E+02  2.289342299911703E-05 -8.163548096318252E-05  4.270333232754553E-05
 5.287561649746199E+02  1.410467649132479E-05 -7.047014139738295E-05  4.974697347437385E-05
 5.289628718413027E+02  4.602920911193041E-06 -5.586221148567994E-05  5.394035251056473E-05
 5.291695787079855E+02 -4.199364738626324E-06 -3.825135181467765E-05  5.487375531047778E-05
 5.293762855746683E+02 -1.103411991711621E-05 -1.862601058366664E-05  5.199406925211064E-05
 5.295829924413511E+02 -1.468550290762306E-05  2.558180765666052E-06  4.515843004490594E-05
 5.297896993080338E+02 -1.432504865655181E-05  2.439976654122766E-05  3.511062555234395E-05
 5.299964061747166E+02 -1.043551145661018E-05  4.476873834358130E-05  2.307552687617898E-05
 5.302031130413995E+02 -4.835619157114376E-06  6.123168555260960E-05  1.035938803913700E-05
 5.304098199080823E+02  1.224880090662864E-07  7.300148275546370E-05 -1.543436878692628E-06
 5.306165267747651E+02  2.591955404899864E-06  8.146913927320476E-05 -1.133710207189970E-05
 5.308232336414479E+02  1.902957579335077E-06  8.718078156322306E-05 -1.835796251477978E-05
 5.310299405081307E+02 -1.154602633959834E-06  8.979161398214863E-05 -2.285209296774837E-05
 5.312366473748135E+02 -4.713367809989003E-06  8.978584284524693E-05 -2.535118101948397E-05
 5.314433542414963E+02 -7.223009666263228E-06  8.801452092210837E-05 -2.569290718519579E-05
 5.316500611081791E+02 -8.013221404010867E-06  8.530350862878677E-05 -2.349112316637342E-05
 5.318567679748620E+02 -7.105769221438588E-06  8.212754415026779E-05 -1.917656874976525E-05
 5.320634748415448E+02 -4.859743426991261E-06  7.799487615534062E-05 -1.399445737585575E-05
 5.322701817082276E+02 -1.497535133113646E-06  7.069875991660979E-05 -8.766345019929622E-06
 5.324768885749104E+02  2.674013569290042E-06  5.753636417771268E-05 -3.372587504053837E-06
 5.326835954415932E+02  7.242997742768799E-06  3.721268926182297E-05  2.057046064950219E-06
 5.328903023082760E+02  1.149514948191582E-05  1.087487718054447E-05  6.778350969925684E-06
 5.330970091749588E+02  1.427166648558000E-05 -1.718052267740688E-05  1.028038579996976E-05
 5.333037160416416E+02  1.504026150017483E-05 -4.180120431129808E-05  1.204308479654109E-05
 5.335104229083244E+02  1.449007733186382E-05 -5.999812372303737E-05  1.129668083010849E-05
 5.337171297750073E+02  1.387342206798058E-05 -7.149481533352819E-05  8.060806667174736E-06
 5.339238366416901E+02  1.398926755017803E-05 -7.770133815232505E-05  3.600038185738730E-06
 5.341305435083729E+02  1.472596084952857E-05 -8.005807561328737E-05 -6.610837385567780E-07
 5.343372503750556E+02  1.534394716104764E-05 -7.924592586605606E-05 -4.250793559347488E-06
 5.345439572417384E+02  1.537998126454297E-05 -7.536015583187172E-05 -7.120052540221522E-06
 5.347506641084212E+02  1.488753624027516E-05 -6.864720994292917E-05 -8.591852569184155E-06
 5.349573709751040E+02  1.380658670106956E-05 -5.997884216513150E-05 -8.114829725187900E-06
 5.351640778417868E+02  1.190105950743276E-05 -5.057094334515178E-05 -6.321683203525108E-06
 5.353707847084697E+02  9.333361854928224E-06 -4.160393142726981E-05 -4.109874236740696E-06
 5.355774915751525E+02  6.914626997943374E-06 -3.311252011362065E-05 -1.527875921822353E-06
 5.357841984418353E+02  4.826257403023684E-06 -2.356145608861659E-05  1.973828248784393E-06
 5.359909053085181E+02  2.034320948850546E-06 -1.151444613634034E-05  6.727342504703193E-06
 5.361976121752009E+02 -2.117910288145473E-06  3.058999000327134E-06  1.267588259408481E-05
 5.364043190418837E+02 -6.987414345103332E-06  1.853047202216018E-05  1.966919352460600E-05
 5.366110259085665E+02 -1.169950040858132E-05  3.183220291136379E-05  2.720684985930977E-05
 5.368177327752493E+02 -1.614051786147895E-05  3.963196475598174E-05  3.397622455036942E-05
 5.370244396419321E+02 -2.056801952696630E-05  4.032548843113659E-05  3.818514248476318E-05
 5.372311465086150E+02 -2.472660947848686E-05  3.473857161773175E-05  3.877015497459613E-05
 5.374378533752978E+02 -2.789328466059650E-05  2.456833403008396E-05  3.575509591495496E-05
 5.376445602419806E+02 -2.961822351799960E-05  1.137287165242640E-05  2.962503824035373E-05
 5.378512671086634E+02 -3.003266004612207E-05 -2.760524866918246E-06  2.105263810805308E-05
 5.380579739753462E+02 -2.946372727789370E-05 -1.535209160397066E-05  1.067846557718105E-05
 5.382646808420290E+02 -2.789624223173241E-05 -2.330433585484570E-05 -1.071160784439640E-06
 5.384713877087117E+02 -2.497356608932404E-05 -2.280550331401621E-05 -1.366893705218031E-05
 5.386780945753945E+02 -2.032077058362371E-05 -1.234199825050908E-05 -2.581928355849250E-05
 5.388848014420773E+02 -1.399384894262834E-05  5.130449403534243E-06 -3.542912598047260E-05
 5.390915083087602E+02 -6.324305510474817E-06  2.409316085194568E-05 -4.026776816781763E-05
 5.392982151754430E+02  2.554723708713715E-06  3.923071124822819E-05 -3.904101270429949E-05
 5.395049220421258E+02  1.241857641440594E-05  4.768778842856314E-05 -3.268793604482845E-05
 5.397116289088086E+02  2.240936603173631E-05  4.982441777534596E-05 -2.384337241993079E-05
 5.399183357754914E+02  3.092682910509070E-05  4.739142271814600E-05 -1.504085002545369E-05
 5.401250426421742E+02  3.665704465273100E-05  4.198196670945897E-05 -7.606783459408739E-06
 5.403317495088570E+02  3.913233109776194E-05  3.535637271401271E-05 -1.564597097693243E-06
 5.405384563755398E+02  3.837716884726432E-05  2.924372831270006E-05  3.619018181091893E-06
 5.407451632422227E+02  3.526748474459978E-05  2.461867740577439E-05  8.597283303095338E-06
 5.409518701089055E+02  3.057342080636273E-05  2.107311275234558E-05  1.396639637811503E-05
 5.411585769755883E+02  2.440796555871778E-05  1.617077760518448E-05  1.967579667675606E-05
 5.413652838422711E+02  1.730981178929992E-05  7.027785736024583E-06  2.495839284113316E-05
 5.415719907089539E+02  9.970045314520136E-06 -6.743675945886096E-06  2.912403133688984E-05
 5.417786975756367E+02  2.924877597532474E-06 -2.257425779683686E-05  3.156419335034050E-05
 5.419854044423195E+02 -3.237859884277182E-06 -3.697632531496353E-05  3.147729510046687E-05
 5.421921113090023E+02 -8.168197006558874E-06 -4.758008258298752E-05  2.828803013218972E-05
 5.423988181756851E+02 -1.207946392518290E-05 -5.404640457817855E-05  2.201272130878534E-05
 5.426055250423680E+02 -1.556968939884704E-05 -5.678977482870273E-05  1.348388732265449E-05
 5.428122319090508E+02 -1.883703441607834E-05 -5.508288234734593E-05  4.164373100239149E-06
 5.430189387757335E+02 -2.139653575667332E-05 -4.767029780516907E-05 -4.500023426279309E-06
 5.432256456424163E+02 -2.259688194798312E-05 -3.484216489324510E-05 -1.219988023924007E-05
 5.434323525090991E+02 -2.238996675624216E-05 -1.946178042899760E-05 -1.913389895758649E-05
 5.436390593757819E+02 -2.118292777187128E-05 -5.552532531094556E-06 -2.403851498296999E-05
 5.438457662424647E+02 -1.896372416033531E-05  4.255275780851164E-06 -2.547358004939548E-05
 5.440524731091475E+02 -1.551740004188899E-05  9.943762336872553E-06 -2.381559928781724E-05
 5.442591799758304E+02 -1.046394885795363E-05  1.320988845243676E-05 -2.051368792332225E-05
 5.444658868425132E+02 -3.296946757823035E-06  1.506056785216536E-05 -1.710742344995103E-05
 5.446725937091960E+02  5.757398693089291E-06  1.508238388581162E-05 -1.454281089525999E-05
 5.448793005758788E+02  1.567333288036033E-05  1.339234288133540E-05 -1.261713539646436E-05
 5.450860074425616E+02  2.470348683760327E-05  1.169989754901124E-05 -9.736899856664649E-06
 5.452927143092444E+02  3.106290092498749E-05  1.177600012280955E-05 -4.317978749168727E-06
 5.454994211759272E+02  3.345756343268568E-05  1.419069826247288E-05  3.354872463057212E-06
 5.457061280426100E+02  3.089862850355358E-05  1.855004159057039E-05  1.156172621093882E-05
 5.459128349092928E+02  2.357887406650820E-05  2.363990883935685E-05  1.866535314962864E-05
 5.461195417759757E+02  1.294420503829535E-05  2.747970746930228E-05  2.433103090613425E-05
 5.463262486426585E+02  7.694145768523050E-07  2.761843148557652E-05  2.878147703360562E-05
 5.465329555093413E+02 -1.103285656202033E-05  2.226629368662358E-05  3.159358652621985E-05
 5.467396623760241E+02 -2.079058079446344E-05  1.147316179239688E-05  3.172719615752995E-05
 5.469463692427069E+02 -2.764623090889713E-05 -3.542739530848493E-06  2.800319917342642E-05
 5.471530761093896E+02 -3.170889052325244E-05 -2.108662814670481E-05  2.031894732437006E-05
 5.473597829760724E+02 -3.312409763173933E-05 -3.836466180451303E-05  9.953649161315026E-06
 5.475664898427552E+02 -3.137109959643752E-05 -5.182743561560343E-05 -1.479265123581486E-06
 5.477731967094380E+02 -2.619959587779348E-05 -5.911330624019939E-05 -1.252169432056777E-05
 5.479799035761209E+02 -1.827394810494359E-05 -5.942842451611696E-05 -2.223292830972473E-05
 5.481866104428037E+02 -8.911101034340951E-06 -5.251080432233657E-05 -2.998618452700053E-05
 5.483933173094865E+02  8.812774767320147E-07 -3.952606209112197E-05 -3.513160378733338E-05
 5.486000241761693E+02  1.100719725697068E-05 -2.371692857461305E-05 -3.749331552465457E-05
 5.488067310428521E+02  2.119078308433948E-05 -7.960537931062106E-06 -3.720612373689369E-05
 5.490134379095349E+02  3.043645470046912E-05  6.995566301792877E-06 -3.433918152283277E-05
 5.492201447762177E+02  3.762204517186382E-05  2.179097036991706E-05 -2.944640223415118E-05
 5.494268516429005E+02  4.142328386522089E-05  3.713005210737030E-05 -2.397370363677043E-05
 5.496335585095834E+02  4.068472230693565E-05  5.239490332464847E-05 -1.922195087582929E-05
 5.498402653762662E+02  3.530695255559227E-05  6.566753114722879E-05 -1.572002451928622E-05
 5.500469722429490E+02  2.627220424643133E-05  7.493646357437100E-05 -1.356005154867085E-05
 5.502536791096318E+02  1.512591037463543E-05  7.872378302020699E-05 -1.276419640387078E-05
 5.504603859763146E+02  3.061526830652403E-06  7.647196983784355E-05 -1.341406126903477E-05
 5.506670928429974E+02 -9.642345291086332E-06  6.803746144301570E-05 -1.497874842124047E-05
 5.508737997096802E+02 -2.274846266629021E-05  5.323718922678466E-05 -1.640842654020841E-05
 5.510805065763629E+02 -3.500916458307017E-05  3.395897002556048E-05 -1.636116043841201E-05
 5.512872134430457E+02 -4.489279848252960E-05  1.530926846804448E-05 -1.346083888161681E-05
 5.514939203097287E+02 -5.160721190525935E-05  1.826272051808076E-06 -7.293969425156699E-06
 5.517006271764114E+02 -5.477274753654983E-05 -6.485519263188522E-06  1.363768581952307E-06
 5.519073340430942E+02 -5.399176230568188E-05 -1.220359846398900E-05  1.057154026210677E-05
 5.521140409097770E+02 -4.900219561784162E-05 -1.745010874198982E-05  1.804125650419625E-05
 5.523207477764598E+02 -4.019408865781060E-05 -2.405146096573496E-05  2.246952026910970E-05
 5.525274546431426E+02 -2.855490053696192E-05 -3.265283518327777E-05  2.341856917235235E-05
 5.527341615098254E+02 -1.529418536905594E-05 -4.262221179440751E-05  2.121276077002993E-05
 5.529408683765082E+02 -1.834163292360573E-06 -5.304872450850873E-05  1.680566373143261E-05
 5.531475752431911E+02  1.051219750800112E-05 -6.290871307323975E-05  1.118390494950910E-05
 5.533542821098739E+02  2.067862171878983E-05 -7.163191347436815E-05  5.418390982545040E-06
 5.535609889765567E+02  2.794195044006614E-05 -7.822698204829059E-05  3.581058852161756E-07
 5.537676958432395E+02  3.188552324388978E-05 -8.030165583994275E-05 -3.626637962120260E-06
 5.539744027099223E+02  3.246604977258979E-05 -7.537211456853932E-05 -6.371471052320221E-06
 5.541811095766051E+02  3.050176653028765E-05 -6.266711205027420E-05 -7.745452025767485E-06
 5.543878164432879E+02  2.746172426379076E-05 -4.395878091600913E-05 -7.880844548967259E-06
 5.545945233099707E+02  2.475033842944986E-05 -2.281390976044406E-05 -7.562778897192424E-06
 5.548012301766535E+02  2.279221198213475E-05 -2.498643190351757E-06 -7.309825306424378E-06
 5.550079370433364E+02  2.072446702174827E-05  1.416777275031755E-05 -6.747771368553757E-06
 5.552146439100192E+02  1.734202621374390E-05  2.439806385678978E-05 -5.328828652118034E-06
 5.554213507767020E+02  1.215973696424514E-05  2.785847956965348E-05 -2.748917583568489E-06
 5.556280576433848E+02  6.078629488068948E-06  2.773157651980718E-05  9.038142393807957E-07
 5.558347645100675E+02  9.667238801882444E-07  2.802148688152428E-05  5.367317058226073E-06
 5.560414713767503E+02 -2.527486988273923E-06  3.085395342505848E-05  1.038819555736203E-05
 5.562481782434331E+02 -5.460806851870573E-06  3.638806173578146E-05  1.554343213843595E-05
 5.564548851101159E+02 -8.911254562674227E-06  4.393285934733981E-05  2.054203568375296E-05
 5.566615919767987E+02 -1.369250224510492E-05  5.170605215143453E-05  2.523022892794019E-05
 5.568682988434816E+02 -2.010547875035650E-05  5.656050199420726E-05  2.930780877755806E-05
 5.570750057101644E+02 -2.707717155148431E-05  5.610744095974063E-05  3.246008361964398E-05
 5.572817125768472E+02 -3.276872594606788E-05  5.035866447289372E-05  3.439272673493726E-05
 5.574884194435300E+02 -3.548293540028054E-05  4.058181558508345E-05  3.457298361210503E-05
 5.576951263102128E+02 -3.392500272268034E-05  2.876635832027574E-05  3.229942427025734E-05
 5.579018331768956E+02 -2.810494795317531E-05  1.803318284721023E-05  2.731858065533471E-05
 5.581085400435784E+02 -1.957216312164015E-05  1.145552307590947E-05  1.976874120768884E-05
 5.583152469102612E+02 -1.034571850280341E-05  1.060533025287747E-05  1.016754021397615E-05
 5.585219537769441E+02 -2.008701073669995E-06  1.528299888065021E-05 -2.908672582652150E-07
 5.587286606436269E+02  4.736344450059597E-06  2.284429705179392E-05 -1.027358367863135E-05
 5.589353675103097E+02  9.723132683153203E-06  2.862514680135320E-05 -1.846438389957461E-05
 5.591420743769925E+02  1.310453257016061E-05  2.814594292366301E-05 -2.397270498569887E-05
 5.593487812436753E+02  1.494934292008403E-05  1.843486339514477E-05 -2.705913927925074E-05
 5.595554881103581E+02  1.528152650577281E-05 -3.701120308008399E-07 -2.821664927330630E-05
 5.597621949770408E+02  1.483582942518168E-05 -2.415683984047234E-05 -2.761838840226877E-05
 5.599689018437236E+02  1.428320247991253E-05 -4.687156473148768E-05 -2.529138454614166E-05
 5.601756087104064E+02  1.355219946228177E-05 -6.368922477340000E-05 -2.151619242533181E-05
 5.603823155770893E+02  1.239462880689088E-05 -7.245678782119569E-05 -1.697893391135186E-05
 5.605890224437721E+02  1.080609802621250E-05 -7.298183863890806E-05 -1.238358488630381E-05
 5.607957293104549E+02  8.760447827901516E-06 -6.680456810848057E-05 -8.327761280915724E-06
 5.610024361771377E+02  6.187535313131876E-06 -5.724349145541652E-05 -5.076498715048117E-06
 5.612091430438205E+02  3.162174221079533E-06 -4.764943864232762E-05 -2.704662159146165E-06
 5.614158499105033E+02 -2.257565483608157E-07 -3.970211179260552E-05 -1.311925030680894E-06
 5.616225567771861E+02 -3.294026879437084E-06 -3.319445067218041E-05 -1.170173434511534E-06
 5.618292636438689E+02 -5.119143443066930E-06 -2.596859092940385E-05 -2.588538655000361E-06
 5.620359705105518E+02 -5.661697848796665E-06 -1.484805036189307E-05 -5.418196976553213E-06
 5.622426773772346E+02 -5.112341597464549E-06  1.515119306016999E-06 -9.004945090207439E-06
 5.624493842439174E+02 -3.114283252342830E-06  2.109171397091103E-05 -1.258766109982906E-05
 5.626560911106002E+02  1.142086490262852E-06  3.941400132334572E-05 -1.530810634663149E-05
 5.628627979772830E+02  8.101625102871317E-06  5.094569310770680E-05 -1.615846300196538E-05
 5.630695048439658E+02  1.728285879848412E-05  5.243766692486496E-05 -1.439125162900484E-05
 5.632762117106486E+02  2.739702188741134E-05  4.501986872162966E-05 -9.915217280540012E-06
 5.634829185773314E+02  3.675298571592395E-05  3.255119993328393E-05 -3.449170624184039E-06
 5.636896254440142E+02  4.385909022912478E-05  1.917732696821162E-05  3.758803302111868E-06
 5.638963323106971E+02  4.720592092881653E-05  7.440240375578000E-06  1.054325603064288E-05
 5.641030391773799E+02  4.574451789483413E-05 -1.678877646682508E-06  1.616788299094174E-05
 5.643097460440626E+02  3.977859496799747E-05 -7.819105701356577E-06  2.028064007508074E-05
 5.645164529107454E+02  3.041034840407363E-05 -1.057601437692846E-05  2.299267054643728E-05
 5.647231597774282E+02  1.865555703278125E-05 -9.808522642318351E-06  2.498595845631946E-05
 5.649298666441110E+02  5.274002906725632E-06 -6.045888879979699E-06  2.681323679704084E-05
 5.651365735107938E+02 -9.041240754363924E-06 -5.124393391842119E-07  2.840451203454247E-05
 5.653432803774766E+02 -2.298200313975186E-05  5.000302602198303E-06  2.960282036333639E-05
 5.655499872441595E+02 -3.443945071738772E-05  9.213651175343784E-06  3.023883155742896E-05
 5.657566941108423E+02 -4.152688568342423E-05  1.182015949563464E-05  2.994264330712093E-05
 5.659634009775251E+02 -4.323033697117926E-05  1.342317703789675E-05  2.813832357350526E-05
 5.661701078442079E+02 -3.959535551068070E-05  1.537469043433326E-05  2.402031762918644E-05
 5.663768147108907E+02 -3.196709322237073E-05  1.824911340642110E-05  1.717475229685156E-05
 5.665835215775735E+02 -2.224543849758606E-05  2.126763389154185E-05  8.481140111593621E-06
 5.667902284442563E+02 -1.236737375018282E-05  2.282959606070278E-05 -4.042478221194523E-07
 5.669969353109391E+02 -4.237746573792188E-06  2.080789677338934E-05 -8.362121958670199E-06
 5.672036421776219E+02  1.541006013413594E-06  1.353663112957371E-05 -1.510681415767268E-05
 5.674103490443048E+02  6.061027084143869E-06  1.280790641766671E-06 -2.056838150971824E-05
 5.676170559109876E+02  1.072037211185227E-05 -1.319499601271090E-05 -2.437199848599747E-05
 5.678237627776704E+02  1.617469914710814E-05 -2.623155139369615E-05 -2.623995201894019E-05
 5.680304696443532E+02  2.226441143416379E-05 -3.486132048768908E-05 -2.597784904391498E-05
 5.682371765110360E+02  2.766015596733073E-05 -3.694990603020365E-05 -2.291495410706307E-05
 5.684438833777187E+02  2.992608320286083E-05 -3.210044146184643E-05 -1.694680948627347E-05
 5.686505902444015E+02  2.693514733773886E-05 -2.215908854696913E-05 -9.361530140514218E-06
 5.688572971110843E+02  1.853681422718610E-05 -1.002847183251276E-05 -1.577625609115729E-06
 5.690640039777671E+02  6.423733525277170E-06  1.559529309913543E-06  5.762912753622118E-06
 5.692707108444500E+02 -7.351215034064398E-06  1.054482744877738E-05  1.249416719775742E-05
 5.694774177111328E+02 -2.103502649463025E-05  1.570485141066946E-05  1.853585674310709E-05
 5.696841245778156E+02 -3.314811127739289E-05  1.652054697687255E-05  2.362053398526770E-05
 5.698908314444984E+02 -4.232403280443955E-05  1.321681006793973E-05  2.735876465614906E-05
 5.700975383111812E+02 -4.754698676828848E-05  7.560760115543630E-06  2.893318017752750E-05
 5.703042451778640E+02 -4.820255981026391E-05  2.523666778442291E-06  2.746291912672505E-05
 5.705109520445468E+02 -4.383253189546316E-05  1.373191635956061E-07  2.299642300169352E-05
 5.707176589112296E+02 -3.484922619369224E-05 -1.255624755280849E-07  1.609998828405040E-05
 5.709243657779125E+02 -2.289905198531172E-05 -2.122651650005025E-07  7.404008597042266E-06
 5.711310726445953E+02 -1.001427851483189E-05 -1.072733360585332E-06 -2.480788069983419E-06
 5.713377795112781E+02  2.054708949017145E-06 -2.701518140524328E-06 -1.296007048751102E-05
